generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
112,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
113,0.1576354345540793,-0.07282366302467302,0.003373490867120678,0.003373490867120678,0.7198579765227083,0.003373490867120678,0.12003445706566244,1
114,0.1576354345540793,-0.07282366302467302,0.003373490867120678,0.003373490867120678,0.7198579765227083,0.003373490867120678,0.12003445706566244,1
115,0.1576354345540793,-0.07282366302467302,0.003373490867120678,0.003373490867120678,0.7198579765227083,0.003373490867120678,0.12003445706566244,1
116,0.1576354345540793,-0.07282366302467302,0.003373490867120678,0.003373490867120678,0.7198579765227083,0.003373490867120678,0.12003445706566244,1
117,0.15666989129601921,-0.0728237623029838,0.003373467078858599,0.003373467078858599,0.7198178394502306,0.003373467078858599,0.12027324122270305,1
118,0.15666989129601921,-0.0728237623029838,0.003373467078858599,0.003373467078858599,0.7198178394502306,0.003373467078858599,0.12027324122270305,1
119,0.1569337060832957,-0.07306689989745974,0.003372356997734969,0.003372356997734969,0.7198845045882082,0.003372356997734969,0.12032893035634551,1
120,0.1569337060832957,-0.07306689989745974,0.003372356997734969,0.003372356997734969,0.7198845045882082,0.003372356997734969,0.12032893035634551,1
121,0.1569337060832957,-0.07306689989745974,0.003372356997734969,0.003372356997734969,0.7198845045882082,0.003372356997734969,0.12032893035634551,1
122,0.1569337060832957,-0.07306689989745974,0.003372356997734969,0.003372356997734969,0.7198845045882082,0.003372356997734969,0.12032893035634551,1
123,0.1575689844738758,-0.07282679799218661,0.0033721446230124577,0.0033721446230124577,0.7205263004163508,0.0033721446230124577,0.12008285274114563,1
124,0.15705889334743886,-0.07296093030479307,0.003370913521217078,0.003370913521217078,0.7199947799308666,0.003370913521217078,0.12025296339652612,1
125,0.15705889334743886,-0.07296093030479307,0.003370913521217078,0.003370913521217078,0.7199947799308666,0.003370913521217078,0.12025296339652612,1
126,0.15705889334743886,-0.07296093030479307,0.003370913521217078,0.003370913521217078,0.7199947799308666,0.003370913521217078,0.12025296339652612,1
127,0.15750524172717567,-0.07276468999999999,0.0033690126121097563,0.0033690126121097563,0.7200988756222222,0.0033690126121097563,0.1201469601841308,1
128,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
129,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
130,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
131,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
132,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
133,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
134,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
135,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
136,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
137,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
138,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
139,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
140,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
141,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
142,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
143,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
144,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
145,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
146,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
147,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
148,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
149,0.15653767,-0.07276468999999999,0.0033634794601413004,0.0033634794601413004,0.7202222874302446,0.0033634794601413004,0.12001358658246562,1
150,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
151,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
